timestamp,actual_value,predicted_value,forecast_error,abs_error,risk_level,recommendation,reason,model_version
2016-01-27 10:30:00,86.0,92.41348090698024,6.41348090698024,6.41348090698024,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 92.41 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 10:40:00,78.0,74.9954616303526,-3.004538369647406,3.004538369647406,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 75.00 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 10:50:00,76.0,70.74781986875867,-5.252180131241332,5.252180131241332,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 70.75 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 11:00:00,61.0,81.01492041241457,20.01492041241457,20.01492041241457,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 81.01 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 11:10:00,55.0,63.47612028743598,8.476120287435982,8.476120287435982,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 63.48 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 11:20:00,54.0,60.39079691561946,6.390796915619461,6.390796915619461,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 60.39 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 11:30:00,56.0,61.76053172492462,5.760531724924618,5.760531724924618,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 61.76 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 11:40:00,70.0,58.90384784734196,-11.096152152658043,11.096152152658043,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 58.90 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 11:50:00,50.0,68.95704298454135,18.957042984541346,18.957042984541346,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 68.96 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 12:00:00,46.0,59.863530569927406,13.863530569927406,13.863530569927406,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 59.86 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 12:10:00,48.0,55.827165778924595,7.827165778924595,7.827165778924595,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 55.83 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 12:20:00,45.0,58.03282279150727,13.032822791507272,13.032822791507272,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 58.03 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 12:30:00,36.0,59.89011623649445,23.89011623649445,23.89011623649445,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 59.89 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 12:40:00,47.0,50.27419607273373,3.27419607273373,3.27419607273373,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 50.27 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 12:50:00,63.0,61.24812829406379,-1.7518717059362103,1.7518717059362103,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 61.25 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 13:00:00,67.0,65.38697861361604,-1.6130213863839629,1.6130213863839629,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 65.39 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 13:10:00,56.0,74.00040057863235,18.00040057863235,18.00040057863235,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 74.00 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 13:20:00,49.0,65.9282347554743,16.928234755474307,16.928234755474307,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 65.93 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 13:30:00,49.0,56.38746997350145,7.387469973501453,7.387469973501453,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 56.39 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 13:40:00,46.0,59.956652781814796,13.956652781814796,13.956652781814796,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 59.96 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 13:50:00,42.0,53.4448119126135,11.444811912613503,11.444811912613503,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 53.44 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 14:00:00,59.0,49.30992182880608,-9.690078171193917,9.690078171193917,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 49.31 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 14:10:00,65.0,65.27046072572759,0.27046072572758817,0.27046072572758817,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 65.27 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 14:20:00,69.0,63.94515106120342,-5.054848938796582,5.054848938796582,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 63.95 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 14:30:00,61.0,74.94676992511705,13.946769925117053,13.946769925117053,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 74.95 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 14:40:00,66.0,71.41319934169252,5.413199341692518,5.413199341692518,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 71.41 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 14:50:00,69.0,65.4869367959819,-3.5130632040180956,3.5130632040180956,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 65.49 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 15:00:00,56.0,70.6762735402667,14.676273540266706,14.676273540266706,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 70.68 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 15:10:00,55.0,62.49712068244635,7.497120682446351,7.497120682446351,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 62.50 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 15:20:00,43.0,62.702326550747806,19.702326550747806,19.702326550747806,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 62.70 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 15:30:00,41.0,51.637208432170574,10.637208432170574,10.637208432170574,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 51.64 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 15:40:00,57.0,52.15272440533995,-4.847275594660047,4.847275594660047,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 52.15 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 15:50:00,70.0,71.41207840235705,1.4120784023570536,1.4120784023570536,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 71.41 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 16:00:00,204.0,74.56943827179552,-129.43056172820448,129.43056172820448,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 74.57 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 16:10:00,157.0,167.4834554948461,10.483455494846112,10.483455494846112,HIGH,REDUCE_NON_CRITICAL_LOAD_OR_CHECK_HVAC,Predicted appliance energy is 167.48 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 16:20:00,124.0,133.47284682747718,9.472846827477184,9.472846827477184,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 133.47 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 16:30:00,116.0,117.25143404188623,1.2514340418862275,1.2514340418862275,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 117.25 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 16:40:00,103.0,118.33683672914489,15.336836729144892,15.336836729144892,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 118.34 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 16:50:00,102.0,100.84658822107438,-1.1534117789256157,1.1534117789256157,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 100.85 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 17:00:00,112.0,109.27244720552541,-2.7275527944745903,2.7275527944745903,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 109.27 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 17:10:00,98.0,114.30160360709677,16.301603607096766,16.301603607096766,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 114.30 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 17:20:00,107.0,99.92346264906553,-7.076537350934473,7.076537350934473,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 99.92 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 17:30:00,114.0,114.99316672766358,0.9931667276635778,0.9931667276635778,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 114.99 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 17:40:00,111.0,120.70296422755236,9.702964227552357,9.702964227552357,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 120.70 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 17:50:00,111.0,117.36322192878131,6.363221928781314,6.363221928781314,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 117.36 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 18:00:00,108.0,118.0871502144658,10.087150214465794,10.087150214465794,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 118.09 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 18:10:00,114.0,119.78095684304884,5.780956843048841,5.780956843048841,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 119.78 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 18:20:00,125.0,119.90279165389921,-5.0972083461007855,5.0972083461007855,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 119.90 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 18:30:00,113.0,129.12173485740584,16.12173485740584,16.12173485740584,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 129.12 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 18:40:00,115.0,128.65059364910022,13.650593649100216,13.650593649100216,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 128.65 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 18:50:00,121.0,120.50623601641979,-0.4937639835802088,0.4937639835802088,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 120.51 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 19:00:00,109.0,131.77431749201423,22.774317492014234,22.774317492014234,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 131.77 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 19:10:00,111.0,116.42146020581384,5.421460205813844,5.421460205813844,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 116.42 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 19:20:00,128.0,119.1139269980695,-8.886073001930498,8.886073001930498,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 119.11 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 19:30:00,121.0,130.7225228448794,9.722522844879393,9.722522844879393,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 130.72 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 19:40:00,122.0,130.50626388372297,8.506263883722966,8.506263883722966,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 130.51 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 19:50:00,120.0,129.62281264915325,9.622812649153246,9.622812649153246,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 129.62 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 20:00:00,246.0,122.49317001446484,-123.50682998553516,123.50682998553516,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 122.49 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 20:10:00,200.0,209.46675161804544,9.466751618045436,9.466751618045436,CRITICAL,HUMAN_CHECK_BEFORE_ACTUATOR_CONTROL,Predicted appliance energy is 209.47 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 20:20:00,165.0,181.79644088297232,16.79644088297232,16.79644088297232,HIGH,REDUCE_NON_CRITICAL_LOAD_OR_CHECK_HVAC,Predicted appliance energy is 181.80 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 20:30:00,150.0,157.0660768238846,7.0660768238846,7.0660768238846,HIGH,REDUCE_NON_CRITICAL_LOAD_OR_CHECK_HVAC,Predicted appliance energy is 157.07 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 20:40:00,142.0,145.57027926440892,3.5702792644089243,3.5702792644089243,HIGH,REDUCE_NON_CRITICAL_LOAD_OR_CHECK_HVAC,Predicted appliance energy is 145.57 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 20:50:00,128.0,137.1051012985023,9.10510129850229,9.10510129850229,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 137.11 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 21:00:00,116.0,126.99339328019734,10.993393280197338,10.993393280197338,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 126.99 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 21:10:00,118.0,117.13566147097887,-0.8643385290211256,0.8643385290211256,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 117.14 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 21:20:00,104.0,123.58890756864545,19.588907568645453,19.588907568645453,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 123.59 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 21:30:00,105.0,111.82241159447304,6.822411594473039,6.822411594473039,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 111.82 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 21:40:00,102.0,102.97980690662783,0.9798069066278288,0.9798069066278288,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 102.98 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 21:50:00,96.0,102.71833150986319,6.718331509863191,6.718331509863191,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 102.72 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 22:00:00,101.0,96.7490286744439,-4.250971325556094,4.250971325556094,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 96.75 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 22:10:00,99.0,96.37748196628226,-2.622518033717739,2.622518033717739,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 96.38 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 22:20:00,81.0,96.72672320888462,15.726723208884621,15.726723208884621,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 96.73 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 22:30:00,73.0,89.15524232067392,16.15524232067392,16.15524232067392,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 89.16 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 22:40:00,61.0,78.83461043609111,17.83461043609111,17.83461043609111,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 78.83 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 22:50:00,60.0,61.979597251533605,1.9795972515336047,1.9795972515336047,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 61.98 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 23:00:00,69.0,61.302299369368534,-7.697700630631466,7.697700630631466,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 61.30 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 23:10:00,71.0,76.55830944244647,5.558309442446472,5.558309442446472,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 76.56 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 23:20:00,57.0,78.59596889095315,21.595968890953145,21.595968890953145,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 78.60 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 23:30:00,51.0,67.24104197187219,16.241041971872193,16.241041971872193,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 67.24 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 23:40:00,47.0,52.09864453055607,5.098644530556072,5.098644530556072,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 52.10 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-27 23:50:00,48.0,52.7399768465741,4.739976846574102,4.739976846574102,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 52.74 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 00:00:00,49.0,48.83645876869251,-0.16354123130749088,0.16354123130749088,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 48.84 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 00:10:00,33.0,40.77000119340511,7.770001193405108,7.770001193405108,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 40.77 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 00:20:00,45.0,30.3440274892435,-14.655972510756499,14.655972510756499,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 30.34 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 00:30:00,43.0,42.46088128943502,-0.5391187105649777,0.5391187105649777,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 42.46 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 00:40:00,52.0,52.04017305302203,0.04017305302203056,0.04017305302203056,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 52.04 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 00:50:00,37.0,49.57488071177609,12.574880711776089,12.574880711776089,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 49.57 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 01:00:00,26.0,37.825886898131216,11.825886898131216,11.825886898131216,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 37.83 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 01:10:00,118.0,30.592453963690886,-87.40754603630911,87.40754603630911,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 30.59 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 01:20:00,97.0,97.32418763384055,0.3241876338405518,0.3241876338405518,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 97.32 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 01:30:00,201.0,81.70541977358099,-119.29458022641901,119.29458022641901,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 81.71 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 01:40:00,152.0,159.11721547499343,7.117215474993429,7.117215474993429,HIGH,REDUCE_NON_CRITICAL_LOAD_OR_CHECK_HVAC,Predicted appliance energy is 159.12 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 01:50:00,118.0,118.8161042087802,0.8161042087802031,0.8161042087802031,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 118.82 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 02:00:00,97.0,100.2744914412605,3.274491441260494,3.274491441260494,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 100.27 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 02:10:00,89.0,74.34105708547466,-14.65894291452534,14.65894291452534,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 74.34 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 02:20:00,90.0,79.4564683387102,-10.543531661289805,10.543531661289805,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 79.46 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 02:30:00,82.0,79.78548046000854,-2.214519539991457,2.214519539991457,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 79.79 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 02:40:00,75.0,71.55934268928513,-3.440657310714869,3.440657310714869,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 71.56 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 02:50:00,64.0,72.32693247348993,8.326932473489933,8.326932473489933,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 72.33 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 03:00:00,39.0,59.21702019151387,20.217020191513868,20.217020191513868,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 59.22 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
2016-01-28 03:10:00,35.0,40.27467225498085,5.27467225498085,5.27467225498085,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 40.27 Wh; warning/high/critical thresholds are 98.00/141.00/205.10 Wh.,linear_regression_v1
